Date,Close,Prediction
2021-05-12,14696.5,14816.564649999998
2021-05-14,14677.7998046875,14727.83945
2021-05-17,14923.150390625,14714.375759999999
2021-05-18,15108.099609375,14974.66101
2021-05-19,15030.150390625,15184.502009999998
2021-05-20,14906.0498046875,15020.934589999999
2021-05-21,15175.2998046875,14942.82586
2021-05-24,15197.7001953125,15214.694870000001
2021-05-25,15208.4501953125,15231.26679
2021-05-26,15301.4501953125,15246.74572
2021-05-27,15337.849609375,15318.36137
2021-05-28,15435.650390625,15362.75245
2021-05-31,15582.7998046875,15504.89484
2021-06-01,15574.849609375,15565.333390000002
2021-06-02,15576.2001953125,15623.97815
2021-06-03,15690.349609375,15541.221689999998
2021-06-04,15670.25,15753.917270000002
2021-06-07,15751.650390625,15674.417950000001
2021-06-08,15740.099609375,15782.319889999999
2021-06-09,15635.349609375,15736.32763
2021-06-10,15737.75,15655.556050000001
2021-06-11,15799.349609375,15759.528769999999
2021-06-14,15811.849609375,15831.64478
2021-06-15,15869.25,15744.03079
2021-06-16,15767.5498046875,15933.01391
2021-06-17,15691.400390625,15745.478549999998
2021-06-18,15683.349609375,15669.21198
2021-06-21,15746.5,15653.108219999998
2021-06-22,15772.75,15688.313110000003
2021-06-23,15686.9501953125,15867.392899999999
2021-06-24,15790.4501953125,15695.756340000002
2021-06-25,15860.349609375,15811.54874
2021-06-28,15814.7001953125,15869.39071
2021-06-29,15748.4501953125,15840.22132
2021-06-30,15721.5,15747.58471
2021-07-01,15680.0,15765.489099999999
2021-07-02,15722.2001953125,15692.290589999997
2021-07-05,15834.349609375,15732.022270000001
2021-07-06,15818.25,15876.6888
2021-07-07,15879.650390625,15842.244219999999
2021-07-08,15727.900390625,15864.429125
2021-07-09,15689.7998046875,15726.61494
2021-07-12,15692.599609375,15675.842650000002
2021-07-13,15812.349609375,15746.43667
2021-07-14,15853.9501953125,15841.15937
2021-07-15,15924.2001953125,15834.24808
2021-07-16,15923.400390625,15952.5361
2021-07-19,15752.400390625,15920.36229
2021-07-20,15632.099609375,15691.160660000001
2021-07-22,15824.0498046875,15635.49624
2021-07-23,15856.0498046875,15880.476670000002
2021-07-26,15824.4501953125,15843.44311
2021-07-27,15746.4501953125,15837.52739
2021-07-28,15709.400390625,15758.19592
2021-07-29,15778.4501953125,15653.75009
2021-07-30,15763.0498046875,15849.212060000002
2021-08-02,15885.150390625,15780.303440000002
2021-08-03,16130.75,15920.797709999999
2021-08-04,16258.7998046875,16127.64543
2021-08-05,16294.599609375,16276.763100000002
2021-08-06,16238.2001953125,16263.138429999999
2021-08-09,16258.25,16229.78756
2021-08-10,16280.099609375,16233.61647
2021-08-11,16282.25,16274.549490000001
2021-08-12,16364.400390625,16243.99523
2021-08-13,16529.099609375,16366.303640000002
2021-08-16,16563.05078125,16512.023810000002
2021-08-17,16614.599609375,16523.779389999996
2021-08-18,16568.849609375,16563.433399999998
2021-08-20,16450.5,16575.5225
2021-08-23,16496.44921875,16334.212239999999
2021-08-24,16624.599609375,16536.77656
2021-08-25,16634.650390625,16589.1343
2021-08-26,16636.900390625,16638.737954999997
2021-08-27,16705.19921875,16596.644009999996
2021-08-30,16931.05078125,16654.44484
2021-08-31,17132.19921875,16937.45451
2021-09-01,17076.25,17068.14254
2021-09-02,17234.150390625,17055.58999
2021-09-03,17323.599609375,17147.19728
2021-09-06,17377.80078125,17273.10226
2021-09-07,17362.099609375,17341.006040000004
2021-09-08,17353.5,17272.24245
2021-09-09,17369.25,17266.004370000002
2021-09-13,17355.30078125,17297.28856
2021-09-14,17380.0,17269.827559999998
2021-09-15,17519.44921875,17364.370319999998
2021-09-16,17629.5,17445.55333
2021-09-17,17585.150390625,17574.50714
2021-09-20,17396.900390625,17555.52371
2021-09-21,17562.0,17274.57527
2021-09-22,17546.650390625,17490.31241
2021-09-23,17822.94921875,17494.15128
2021-09-24,17853.19921875,17793.60254
2021-09-27,17855.099609375,17794.98374
2021-09-28,17748.599609375,17775.10649
2021-09-29,17711.30078125,17624.364199999996
2021-09-30,17618.150390625,17622.39454
2021-10-01,17532.05078125,17558.15764
2021-10-04,17691.25,17395.69467
2021-10-05,17822.30078125,17712.32549
2021-10-06,17646.0,17696.45597
2021-10-07,17790.349609375,17606.02951
2021-10-08,17895.19921875,17795.13991
2021-10-11,17945.94921875,17834.264040000002
2021-10-12,17991.94921875,17863.87473
2021-10-13,18161.75,17877.78219
2021-10-14,18338.55078125,18143.83049
2021-10-18,18477.05078125,18268.418370000003
2021-10-19,18418.75,18449.20878
2021-10-20,18266.599609375,18312.653540000003
2021-10-21,18178.099609375,18140.879849999998
2021-10-22,18114.900390625,18098.56371
2021-10-25,18125.400390625,18045.05346
2021-10-26,18268.400390625,18032.15575
2021-10-27,18210.94921875,18199.0644
2021-10-28,17857.25,18122.7734
2021-10-29,17671.650390625,17714.641699999996
2021-11-01,17929.650390625,17608.89406
2021-11-02,17888.94921875,17897.41704
2021-11-03,17829.19921875,17822.929239999998
2021-11-04,17916.80078125,17753.77385
2021-11-08,18068.55078125,17884.51066
2021-11-09,18044.25,17961.755940000003
2021-11-10,18017.19921875,17961.399849999998
2021-11-11,17873.599609375,17877.33054
2021-11-12,18102.75,17758.751360000002
2021-11-15,18109.44921875,18070.63196
2021-11-16,17999.19921875,18026.27792
2021-11-17,17898.650390625,17883.798759999998
2021-11-18,17764.80078125,17807.72618
2021-11-22,17416.55078125,17665.89522
2021-11-23,17503.349609375,17314.219380000002
2021-11-24,17415.05078125,17377.59212
2021-11-25,17536.25,17412.52712
2021-11-26,17026.44921875,17423.85461
2021-11-29,17053.94921875,16876.0334
2021-11-30,16983.19921875,16978.88709
2021-12-01,17166.900390625,17039.14896
2021-12-02,17401.650390625,17127.47164
2021-12-03,17196.69921875,17328.35208
2021-12-06,16912.25,17158.39628
2021-12-07,17176.69921875,16832.20983
2021-12-08,17469.75,17210.528309999998
2021-12-09,17516.849609375,17465.51754
2021-12-10,17511.30078125,17407.4288
2021-12-13,17368.25,17417.479890000002
2021-12-14,17324.900390625,17371.79088
2021-12-15,17221.400390625,17185.73557
2021-12-16,17248.400390625,17206.37873
2021-12-17,16985.19921875,17238.332639999997
2021-12-20,16614.19921875,16940.52424
2021-12-21,16770.849609375,16430.22272
2021-12-22,16955.44921875,16925.52711
2021-12-23,17072.599609375,16895.30258
2021-12-24,17003.75,17097.676389999997
2021-12-27,17086.25,16935.28171
2021-12-28,17233.25,16977.44269
2021-12-29,17213.599609375,17264.07181
2021-12-30,17203.94921875,17127.36097
2021-12-31,17354.05078125,17160.1483
2022-01-03,17625.69921875,17328.36326
2022-01-04,17805.25,17560.885609999998
2022-01-05,17925.25,17721.48901
2022-01-06,17745.900390625,17816.20188
2022-01-07,17812.69921875,17554.52795
2022-01-10,18003.30078125,17798.1064
2022-01-11,18055.75,17932.22402
2022-01-12,18212.349609375,17943.44542
2022-01-13,18257.80078125,18172.836739999995
2022-01-14,18255.75,18124.6297
2022-01-17,18308.099609375,18110.48548
2022-01-18,18113.05078125,18219.65109
2022-01-19,17938.400390625,18009.997149999996
2022-01-20,17757.0,17829.42292
2022-01-21,17617.150390625,17647.95452
2022-01-24,17149.099609375,17479.66338
2022-01-25,17277.94921875,17058.905609999998
2022-01-27,17110.150390625,17119.538340000003
2022-01-28,17101.94921875,16981.76408
2022-01-31,17339.849609375,17209.84995
2022-02-01,17576.849609375,17343.73568
2022-02-02,17780.0,17501.481900000002
2022-02-03,17560.19921875,17783.49494
2022-02-04,17516.30078125,17426.825100000002
2022-02-07,17213.599609375,17476.351469999998
2022-02-08,17266.75,17118.9385
2022-02-09,17463.80078125,17205.75908
2022-02-10,17605.849609375,17489.684119999998
2022-02-11,17374.75,17531.50401
2022-02-14,16842.80078125,17215.81962
2022-02-15,17352.44921875,16694.696
2022-02-16,17322.19921875,17381.21155
2022-02-17,17304.599609375,17297.369929999997
2022-02-18,17276.30078125,17254.932989999998
2022-02-21,17206.650390625,17211.792859999998
2022-02-22,17092.19921875,17118.12773
2022-02-23,17063.25,16895.46352
2022-02-24,16247.9501953125,17137.072259999997
2022-02-25,16658.400390625,15962.209350000001
2022-02-28,16793.900390625,16889.00779
2022-03-02,16605.94921875,16557.13352
2022-03-03,16498.05078125,16563.56767
2022-03-04,16245.349609375,16558.45893
2022-03-07,15863.150390625,16129.87373
2022-03-08,16013.4501953125,15712.22406
2022-03-09,16345.349609375,16030.46312
2022-03-10,16594.900390625,16391.85047
2022-03-11,16630.44921875,16708.62433
2022-03-14,16871.30078125,16507.168500000003
2022-03-15,16663.0,16869.72322
2022-03-16,16975.349609375,16605.20221
2022-03-17,17287.05078125,17039.716389999998
2022-03-21,17117.599609375,17344.579960000003
2022-03-22,17315.5,17053.68871
2022-03-23,17245.650390625,17253.86568
2022-03-24,17222.75,17282.579830000002
2022-03-25,17153.0,17107.61218
2022-03-28,17222.0,17171.99501
2022-03-29,17325.30078125,17131.69571
2022-03-30,17498.25,17348.39719
2022-03-31,17464.75,17495.390330000002
2022-04-01,17670.44921875,17414.728619999998
2022-04-04,18053.400390625,17600.007019999997
2022-04-05,17957.400390625,18080.04552
2022-04-06,17807.650390625,17828.00014
2022-04-07,17639.55078125,17686.42311
2022-04-08,17784.349609375,17561.19462
2022-04-11,17674.94921875,17739.30301
2022-04-12,17530.30078125,17586.2946
2022-04-13,17475.650390625,17400.89521
2022-04-18,17173.650390625,17515.45499
2022-04-19,16958.650390625,16933.83745
2022-04-20,17136.55078125,17032.17157
2022-04-21,17392.599609375,17122.552389999997
2022-04-22,17171.94921875,17413.393009999996
2022-04-25,16953.94921875,17047.228059999998
2022-04-26,17200.80078125,16862.02801
2022-04-27,17038.400390625,17270.74383
2022-04-28,17245.05078125,16889.51269
2022-04-29,17102.55078125,17324.16282
2022-05-02,17069.099609375,17070.8234
2022-05-04,16677.599609375,16944.09556
2022-05-05,16682.650390625,16714.59466
2022-05-06,16411.25,16761.2257
2022-05-09,16301.849609375,16248.216709999999
2022-05-10,16240.0498046875,16303.30814
2022-05-11,16167.099609375,16283.38858
2022-05-12,15808.0,16128.003920000001
2022-05-13,15782.150390625,15767.36796
