Date,Close,Prediction
2021-10-22,18114.900390625,18217.764
2021-10-25,18125.400390625,18168.39
2021-10-26,18268.400390625,18157.15
2021-10-27,18210.94921875,18335.693
2021-10-28,17857.25,18250.814
2021-10-29,17671.650390625,17813.654
2021-11-01,17929.650390625,17731.19
2021-11-02,17888.94921875,18044.348
2021-11-03,17829.19921875,17955.553
2021-11-04,17916.80078125,17878.354
2021-11-08,18068.55078125,18026.748
2021-11-09,18044.25,18083.758
2021-11-10,18017.19921875,18095.623
2021-11-11,17873.599609375,17998.537
2021-11-12,18102.75,17874.096
2021-11-15,18109.44921875,18214.432
2021-11-16,17999.19921875,18154.186
2021-11-17,17898.650390625,17999.006
2021-11-18,17764.80078125,17926.828
2021-11-22,17416.55078125,17782.824
2021-11-23,17503.349609375,17414.748
2021-11-24,17415.05078125,17498.705
2021-11-25,17536.25,17551.64
2021-11-26,17026.44921875,17552.822
2021-11-29,17053.94921875,16964.299
2021-11-30,16983.19921875,17103.236
2021-12-01,17166.900390625,17155.688
2021-12-02,17401.650390625,17248.994
2021-12-03,17196.69921875,17457.502
2021-12-06,16912.25,17272.193
2021-12-07,17176.69921875,16927.121
2021-12-08,17469.75,17346.764
2021-12-09,17516.849609375,17601.926
2021-12-10,17511.30078125,17524.31
2021-12-13,17368.25,17530.357
2021-12-14,17324.900390625,17486.041
2021-12-15,17221.400390625,17279.521
2021-12-16,17248.400390625,17322.723
2021-12-17,16985.19921875,17358.518
2021-12-20,16614.19921875,17032.982
2021-12-21,16770.849609375,16504.27
2021-12-22,16955.44921875,17071.223
2021-12-23,17072.599609375,17009.584
2021-12-24,17003.75,17226.783
2021-12-27,17086.25,17040.482
2021-12-28,17233.25,17088.238
2021-12-29,17213.599609375,17398.102
2021-12-30,17203.94921875,17232.127
2021-12-31,17354.05078125,17264.05
2022-01-03,17625.69921875,17451.178
2022-01-04,17805.25,17685.922
2022-01-05,17925.25,17842.34
2022-01-06,17745.900390625,17932.465
2022-01-07,17812.69921875,17644.5
2022-01-10,18003.30078125,17925.002
2022-01-11,18055.75,18055.791
2022-01-12,18212.349609375,18058.576
2022-01-13,18257.80078125,18302.992
2022-01-14,18255.75,18233.615
2022-01-17,18308.099609375,18223.87
2022-01-18,18113.05078125,18343.363
2022-01-19,17938.400390625,18116.512
2022-01-20,17757.0,17933.89
2022-01-21,17617.150390625,17757.787
2022-01-24,17149.099609375,17591.08
2022-01-25,17277.94921875,17154.426
2022-01-27,17110.150390625,17236.271
2022-01-28,17101.94921875,17094.078
2022-01-31,17339.849609375,17346.498
2022-02-01,17576.849609375,17470.2
2022-02-02,17780.0,17623.06
2022-02-03,17560.19921875,17920.96
2022-02-04,17516.30078125,17518.525
2022-02-07,17213.599609375,17593.56
2022-02-08,17266.75,17211.19
2022-02-09,17463.80078125,17324.06
2022-02-10,17605.849609375,17630.059
2022-02-11,17374.75,17654.643
2022-02-14,16842.80078125,17311.799
2022-02-15,17352.44921875,16772.47
2022-02-16,17322.19921875,17540.816
2022-02-17,17304.599609375,17423.197
2022-02-18,17276.30078125,17370.006
2022-02-21,17206.650390625,17329.273
2022-02-22,17092.19921875,17230.918
2022-02-23,17063.25,16988.83
2022-02-24,16247.9501953125,17283.475
2022-02-25,16658.400390625,15989.534
2022-02-28,16793.900390625,17074.227
2022-03-02,16605.94921875,16642.926
2022-03-03,16498.05078125,16673.57
2022-03-04,16245.349609375,16682.137
2022-03-07,15863.150390625,16212.646
2022-03-08,16013.4501953125,15794.665
2022-03-09,16345.349609375,16158.621
2022-03-10,16594.900390625,16530.693
2022-03-11,16630.44921875,16846.334
2022-03-14,16871.30078125,16588.043
2022-03-15,16663.0,16997.215
2022-03-16,16975.349609375,16692.375
2022-03-17,17287.05078125,17168.03
2022-03-21,17117.599609375,17463.293
2022-03-22,17315.5,17142.738
2022-03-23,17245.650390625,17368.377
2022-03-24,17222.75,17402.664
2022-03-25,17153.0,17199.521
2022-03-28,17222.0,17294.443
2022-03-29,17325.30078125,17236.87
2022-03-30,17498.25,17476.674
2022-03-31,17464.75,17604.125
2022-04-01,17670.44921875,17523.445
2022-04-04,18053.400390625,17715.227
2022-04-05,17957.400390625,18223.764
2022-04-06,17807.650390625,17924.922
2022-04-07,17639.55078125,17783.992
2022-04-08,17784.349609375,17665.922
2022-04-11,17674.94921875,17865.45
2022-04-12,17530.30078125,17700.268
2022-04-13,17475.650390625,17502.328
2022-04-18,17173.650390625,17650.887
2022-04-19,16958.650390625,17002.61
2022-04-20,17136.55078125,17162.742
2022-04-21,17392.599609375,17244.334
2022-04-22,17171.94921875,17552.14
2022-04-25,16953.94921875,17141.295
2022-04-26,17200.80078125,16956.373
2022-04-27,17038.400390625,17417.314
2022-04-28,17245.05078125,16973.611
2022-04-29,17102.55078125,17464.523
2022-05-02,17069.099609375,17168.59
2022-05-04,16677.599609375,17039.74
2022-05-05,16682.650390625,16814.404
2022-05-06,16411.25,16878.322
2022-05-09,16301.849609375,16323.312
2022-05-10,16240.0498046875,16415.693
2022-05-11,16167.099609375,16392.217
2022-05-12,15808.0,16227.742
2022-05-13,15782.150390625,15851.188
